name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;361;0;500;3079;1410;3079;1202;0
header;192;99;192;137;1807;137;1807;99
D;1023;160;1023;186;1051;186;1051;160
A;988;165;988;193;1009;193;1009;165
A;1124;258;1124;263;1130;263;1130;258
B;424;314;424;326;432;326;432;314
A;446;359;446;370;453;370;453;359
B;396;428;396;443;418;443;418;428
A;457;437;457;453;465;453;465;437
B;1115;438;1115;454;1124;454;1124;438
B;992;826;992;856;1014;856;1014;826
A;1095;832;1095;835;1097;835;1097;832
C;994;1488;994;1516;1015;1516;1015;1488
A;674;1529;674;1544;681;1544;681;1529
A;627;1667;627;1678;634;1678;634;1667
B;679;1756;679;1769;687;1769;687;1756
A;539;1845;539;1857;546;1857;546;1845
C;873;1971;873;1989;888;1989;888;1971
D;995;2154;995;2184;1022;2184;1022;2154
A;531;2299;531;2312;539;2312;539;2299
A;1119;2333;1119;2340;1126;2340;1126;2333
A;1107;2379;1107;2386;1114;2386;1114;2379
A;657;2389;657;2403;666;2403;666;2389
A;1001;2778;1001;2781;1004;2781;1004;2778
