name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;958;0;958;3081;1025;3081;1002;0
header;181;204;181;238;1795;238;1795;204
A;978;270;978;295;997;295;997;270
B;976;936;976;961;994;961;994;936
C;972;1596;972;1626;994;1626;994;1596
B;1009;1897;1009;1915;1022;1915;1022;1897
B;1009;2079;1009;2097;1020;2097;1020;2079
B;1010;2117;1010;2142;1025;2142;1025;2117
A;978;2159;978;2160;978;2160;978;2159
B;1009;2162;1009;2187;1023;2187;1023;2162
D;973;2262;973;2288;994;2288;994;2262
C;1007;2305;1007;2322;1019;2322;1019;2305
C;1004;2669;1004;2686;1018;2686;1018;2669
B;1017;2849;1017;2865;1030;2865;1030;2849
