name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;334;0;658;3075;1059;3075;1082;0
header;239;205;239;238;1858;238;1858;205
A;1038;263;1038;291;1061;291;1061;263
A;673;689;673;700;681;700;681;689
B;777;765;777;784;791;784;791;765
C;924;1173;924;1192;938;1192;938;1173
A;903;1536;903;1541;906;1541;906;1536
C;1033;1628;1033;1658;1055;1658;1055;1628
D;1030;2300;1030;2328;1052;2328;1052;2300
A;652;2567;652;2568;652;2568;652;2567
A;628;2568;628;2568;629;2568;629;2568
A;961;2939;961;2939;964;2939;964;2939
