name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;248;0;340;3069;1220;3069;850;0
header;133;159;133;197;1773;197;1773;159
A;687;136;687;140;690;140;690;136
A;521;472;521;483;527;483;527;472
B;945;906;945;935;969;935;969;906
B;877;1010;877;1028;890;1028;890;1010
A;507;1251;507;1261;513;1261;513;1251
D;430;1322;430;1357;449;1357;449;1322
A;303;1481;303;1492;309;1492;309;1481
C;945;1599;945;1625;966;1625;966;1599
B;855;1930;855;1950;870;1950;870;1930
A;1110;2209;1110;2217;1117;2217;1117;2209
D;955;2253;955;2280;977;2280;977;2253
A;808;2267;808;2279;816;2279;816;2267
A;374;2707;374;2709;375;2709;375;2707
